,,item33_desc_inventory,,ของเล่นสุดคลาสสิกกำลังจะกลับมาอีกครั้ง.,Ce jouet classique fait son comeback.,El juguete clásico ha vuelto.,Comeback eines Spielzeug-Klassikers.,Un gradito ritorno per uno strumento antico.,A volta do clássico brinquedo.,投げると戻って来る、クラシックなおもちゃ。
,,item33_desc_shop,,ซื้อแล้วคุณจะกลับมาอีก.,Achètes-en un et tu deviendras accro.,Compra uno y vendrás a por más.,Kaufe einen und du wirst immer wiederkommen.,"Se ne compri uno, tornerai indietro ad acquistarne altri.",Você vai voltar querendo mais.,一度買うと、何度も買いに戻って来ることに。
,,item34_name,,Thunder,Éclair,Trueno,Donner,Fulmine,Trovão,サンダー
,,item34_desc_inventory,,โจมตีมอนสเตอร์ที่อยู่ใกล้ทั้งหมด.,Foudroie tous les monstres alentour.,Golpea a todos los monstruos cercanos.,Trifft alle Monster in der Nähe.,Colpisce tutti i mostri nelle vicinanze.,Fulmine todos os monstros próximos.,近くのモンスター全てを攻撃。
,,item40_name,,Stone,Pierre,Piedra,Stein,Pietra,Pedra,ストーン
,,item40_name_long,,Charm Stone,Pierre de charme,Piedra talismán,Charme-Stein,Pietra Incantata,Pedra Encantada,チャームストーン
,,item40_desc_inventory,,สร้างความประทับใจให้เจ้าของร้านค้า.,Impressionne les marchands bassement matérialistes.,Impresiona a los tenderos materialistas.,Beeindrucke materialistische Ladenbesitzer.,Fa colpo sui negozianti più materialisti.,Impressione vendedores materialistas.,欲張りな店主を感心させる。
,,item41_name,,Key,Clé,Llave,Schlüssel,Chiave,Chave,カギ
,,item41_desc_inventory,,ไว้เปิดประตู.,Ouvre des portes.,Para abrir puertas.,Öffne Türen.,Apre le porte.,Abre portas.,ドアを開ける。
,,item41_desc_shop,,"กุญแจเหล่านี้มีคุณภาพดีที่สุด.
ฉันสร้างมันขึ้นมาเอง.","Ces clés sont d'une qualité exceptionnelle.
C'est moi qui les fabrique !","Estas llaves son de la mejor calidad.
Las hago yo mismo.","Diese Schlüssel sind von guter Qualität.
Ich stelle sie selbst her.","Queste chiavi sono di qualità eccezionale.
Le faccio io.","Chaves da melhor qualidade.
Eu mesmo as fiz.","カギはどれも最高品質だよ。
私が作ったものだからね。"
,,item41_thanks,,"ทางเลือกที่ดีและดูเหมือนของจริง!","Excellent choix, on dirait vraiment une vraie !","Buena elección, ¡y parece de verdad!","Gute Wahl, sieht täuschend echt aus!","Ottima scelta: sembra quasi originale, eh?","Boa escolha, e parece de verdade mesmo!",お目が高いね、本物そっくりだろう！
,,item42_name,,Potion,Potion,Poción,Trank,Pozione,Poção,復活の薬
,,item42_desc_inventory,,เพิ่มเลือด.,Régénère la santé.,Restaura la salud.,Stellt Gesundheit wieder her.,Ti fa recuperare vita.,Recupera vida.,体力を回復する。
,,item43_name,,Heart Container,Conteneur de coeurs,Contenedor de corazón,Herz-Behälter,Contenitore di Cuori,Recipiente de Coração,ハートの器
,,item44_name,,Large Heart,Grand coeur,Corazón grande,Großes Herz,Cuore Grande,Coração Grande,大ハート
,,item45_name,,Small Heart,Petit coeur,Corazón pequeño,Kleines Herz,Cuore Piccolo,Coração Pequeno,小ハート
,,item46_name,,Question Mark,Point d'interrogation,Signo de interrogación,Fragezeichen,Punto interrogativo,Interrogação,？マーク
,,retro_inventory_sword0,,"LEGENDARY
SWORD",,,,,,"レジェンド
ソード"
,,retro_inventory_sword1,,"IVORY
SWORD",アイボリーソード,,,,,"アイボリー
ソード"
,,retro_inventory_sword2,,"MITHRIL
SWORD",,,,,,"ミスリル
ソード"
,,retro_inventory_sword3,,"SHOGUN
BLADE",,,,,,"ショーグン
ブレード"
,,retro_inventory_sword4,,"CRYSTAL
SWORD",,,,,,"クリスタル
ソード"
,,retro_inventory_sword5,,"GALLIC
SWORD",,,,,,"ガリック
ソード"
,,retro_inventory_sword6,,"MAGICAL
SABER",,,,,,"マジカル
セイバー"
,,retro_inventory_sword7,,"LUCKY
SWORD",,,,,,"ラッキー
ソード"
,,retro_inventory_sword8,,"MURAMASA
BLADE",,,,,,"ムラマサ
ブレード"
,,retro_inventory_sword9,,"TASMANIAN
SWORD",,,,,,"タスマニアン
ソード"
,,retro_inventory_shield0,,"LEGENDARY
SHIELD",,,,,,"レジェンド
シールド"
,,retro_inventory_shield1,,"IVORY
SHIELD",,,,,,"アイボリー
シールド"
,,retro_inventory_shield2,,"MITHRIL
SHIELD",,,,,,"ミスリル
シールド"
,,retro_inventory_shield3,,"SHOGUN
SHIELD",,,,,,"ショーグン
シールド"
,,retro_inventory_shield4,,"CRYSTAL
SHIELD",,,,,,"クリスタル
シールド"
,,retro_inventory_shield5,,"KNIGHT
SHIELD",,,,,,"ナイト
シールド"
,,retro_inventory_shield6,,"DANCING
SHIELD",,,,,,"ダンシング
シールド"
,,retro_inventory_shield7,,"AQUA
SHIELD",,,,,,"アクア
シールド"
,,retro_inventory_shield8,,"MASTER
SHIELD",,,,,,"マスター
シールド"
,,retro_inventory_shield9,,"HEAVENLY
SHIELD",,,,,,"ヘブンリー
シールド"
,,retro_inventory_armor0,,"LEGENDARY
ARMOR",,,,,,"レジェンド
アーマー"
,,retro_inventory_armor1,,"IVORY
ARMOR",,,,,,"アイボリー
アーマー"
,,retro_inventory_armor2,,"MITHRIL
ARMOR",,,,,,"ミスリル
アーマー"
,,retro_inventory_armor3,,"SHOGUN
LAMELLAR",,,,,,"ショーグン
ラメラー"
,,retro_inventory_armor4,,"CRYSTAL
ARMOR",,,,,,"クリスタル
アーマー"
,,retro_inventory_armor5,,"GOBLIN
MAIL",,,,,,"ゴブリン
メイル"
,,retro_inventory_armor6,,"SAMURAI
ARMOR",,,,,,"サムライ
アーマー"
,,retro_inventory_armor7,,"DRAGON
MAIL",,,,,,"ドラゴン
メイル"
,,retro_inventory_armor8,,"PRINCE
ARMOR",,,,,,"プリンス
アーマー"
,,retro_inventory_armor9,,"HADES
ARMOR",,,,,,"ハーデス
アーマー"
,,retro_inventory_ring0,,RING,,,,,,リング
,,retro_inventory_item30,,FIREBALL,,,,,,ファイアボール
,,retro_inventory_item31,,TORNADO,,,,,,トルネード
,,retro_inventory_item32,,ARROW,,,,,,アロウ
,,retro_inventory_item33,,BOOMERANG,,,,,,ブーメラン
,,retro_inventory_item34,,THUNDER,,,,,,サンダー
,,retro_inventory_item40,,STONE,,,,,,ストーン
,,retro_inventory_item41,,KEY,,,,,,カギ
,,inventory_select_prompt,,เลือก,Choisir,Seleccionar,Auswählen,Seleziona,Selec.,選ぶ
,,inventory_close_prompt,,ปิด,Fermer,Cerrar,Schließen,Chiudi,Fechar,閉じる
,,inventory_equip_prompt,,อุปกรณ์,Équiper,Equipar,Ausrüsten,Equipaggia,Equipar,装備
,,inventory_unknown_desc,,???,???,???,???,???,???,？？？
,,inventory_cat_items_title,,ไอเทม,OBJETS,OBJETOS,ITEMS,OGGETTI,ITENS,アイテム
,,inventory_cat_items_desc,,ไอเทมสิ้นเปลืองและสินค้าพิเศษ.,Objets consommables et standard.,Objetos consumibles y especiales.,Verbrauchsitems/Spezial-Items.,Oggetti consumabili e oggetti speciali.,Itens consumíveis e especiais.,消耗品と特殊アイテム。
,,inventory_cat_swords_title,,ดาบ,ÉPÉES,ESPADAS,SCHWERTER,SPADE,ESPADAS,剣
,,inventory_cat_swords_desc,,ดาบจะเพิ่ม [b]การโจมตี [/b] ของคุณ.,Les épées boostent tes points d'[b]attaque[/b].,Las espadas aumentan tus puntos de [b]ataque[/b].,Schwerter erhöhen deine [b]Angriff[/b]-Punkte.,Le spade aumentano i tuoi punti [b]attacco[/b].,Espadas aumentam seus pontos de [b]ataque[/b].,剣は[b]アタック[/b]ポイントを増やす。
,,inventory_cat_swords_desc_lizard,,ดาบจะเพิ่ม [b]พลังโจมตี [/b] ของคุณ.,Les épées boostent les points d'[b]attaque[/b] de ton feu reptilien.,Las espadas aumentan los puntos de [b]ataque[/b] de tu fuego de lagarto.,Schwerter erhöhen deine Echsenfeuer-[b]Angriff[/b]-Punkte.,Le spade aumentano i punti [b]attacco[/b] del fuoco di lucertola.,Espadas aumentam os pontos de [b]ataque[/b] do seu fogo de lagarto.,剣はリザードの炎の[b]アタック[/b]ポイントを増やす。
,,inventory_cat_shields_title,,โล่,BOUCLIERS,ESCUDOS,SCHILDE,SCUDI,ESCUDOS,盾
,,inventory_cat_shields_desc,,โล่จะเพิ่ม [b] การป้องกัน [/b] ของคุณ.,Les boucliers boostent tes points de [b]défense[/b].,Los escudos aumentan tus puntos de [b]defensa[/b].,Schilde erhöhen deine [b]Abwehr[/b]-Punkte.,Gli scudi aumentano i tuoi punti [b]difesa[/b].,Escudos aumentam seus pontos de [b]defesa[/b].,盾は[b]ディフェンス[/b]ポイントを増やす。
,,inventory_cat_shields_desc_lizard,,โล่จะเพิ่ม [b] พลังป้องกัน [/b] ของคุณ.,Les boucliers boostent les points de [b]défense[/b] de tes écailles reptiliennes.,Los escudos aumentan los puntos de [b]defensa[/b] de tus escamas de lagarto.,Schilde erhöhen deine Echsenschuppen-[b]Abwehr[/b]-Punkte.,Gli scudi aumentano i punti [b]difesa[/b] delle squame di lucertola.,Escudos aumentam os pontos de [b]defesa[/b] da sua escama de lagarto.,盾はトカゲのウロコの[b]ディフェンス[/b]ポイントを増やす。
,,inventory_cat_armors_title,,ชุดเกราะ,ARMURES,ARMADURA,RÜSTUNG,ARMATURE,ARMADURAS,鎧
,,inventory_cat_armors_desc,,ชุดเกราะจะเพิ่ม [b] การป้องกัน [/b] ของคุณ.,Les armures boostent tes points de [b]défense[/b].,La armadura aumenta tus puntos de [b]defensa[/b].,Rüstungen erhöhen deine [b]Abwehr[/b]-Punkte.,Le armature aumentano i tuoi punti [b]difesa[/b].,Armaduras aumentam seus pontos de [b]defesa[/b].,鎧は[b]ディフェンス[/b]ポイントを増やす。
,,inventory_cat_armors_desc_lizard,,ชุดเกราะจะเพิ่ม [b] พลังป้องกัน [/b] ของคุณ.,Les armures boostent les points de [b]défense[/b] de tes écailles reptiliennes.,La armadura aumenta los puntos de [b]defensa[/b] de tus escamas de lagarto.,Rüstungen erhöhen deine Echsenschuppen-[b]Abwehr[/b]-Punkte.,Le armature aumentano i punti [b]difesa[/b] delle squame di lucertola.,Armaduras aumentam os pontos de [b]defesa[/b] da sua escama de lagarto.,鎧はトカゲのウロコの[b]ディフェンス[/b]ポイントを増やす。
,,inventory_details_ap,,โจมตี,attaque,ataque,angriff,attacco,ataque,アタック
,,inventory_details_dp,,ป้องกัน,défense,defensa,abwehr,difesa,defesa,ディフェンス
,,inventory_details_special,,พิเศษ,spécial,especial,spezial,speciale,especial,スペシャル
,,intro_text_01,,Before you is the [b]มอนสเตอร์แลน [/b].,À l'orée de [b]มอนสเตอร์แลน[/b]...,"Ante ti se extiende
[b]มอนสเตอร์แลน[/b].",Vor dir liegt [b]มอนสเตอร์แลน[/b].,Davanti a te c'è [b]มอนสเตอร์แลน[/b].,Diante de você está a [b]มอนสเตอร์แลน[/b].,ここは　[b]モンスターワールド[/b]。
,,intro_text_02,,"Overcoming various
hardships, you have
at last entered 
the [b]Monster's castle[/b].","Après avoir surmonté
moult obstacles,
tu pénètres dans 
le [b]château du Monstre[/b].","Superando diversas
dificultades, por fin
has logrado entrar en
el [b]Castillo del Monstruo[/b].","Nach vielen
Prüfungen hast du
endlich das 
[b]Monster-Schloss[/b] erreicht.","Dopo molte
peripezie, hai
finalmente raggiunto 
il [b]Castello del Mostro[/b].","Após enfrentar
muitos desafios,
por fim você entrou 
no [b]Castelo do Monstro[/b].","いま　きみは　かずかずの
こんなんにも　まけず
ついに　[b]さいごのもくてきち[/b]に
たどりついた。"
,,intro_text_03,,"Your target is
the dreaded
[b]dragon's[/b] room.","Ta destination :
la chambre du
redoutable [b]dragon[/b].","Tu meta es
la temida
sala del [b]dragón[/b].","Dein Ziel: Der
Raum des
gefürchteten [b]Drachen[/b].","Il tuo obiettivo è
la temuta
sala del [b]drago[/b].","Seu destino é
a temível
sala do [b]dragão[/b].","めざすは
あのおそろしい[b]ドラゴン[/b]
のいるへやだ。"
,,intro_text_04,,"[b]But[/b]
unbeknownst
to you is
the fact that","[b]Mais[/b]
tu es
à mille lieues
de te douter","[b]Pero[/b]
lo que
no sabes
es que","[b]Aber[/b]
es ist dir
nicht bewusst,
dass der Drache","[b]Ma[/b]
c'è una cosa
che ancora
non sai.","[b]Mas[/b],
mal sabe
você que,
na verdade,","[b]しかし[/b]きみは
しらなかったのだ。
"
,,intro_text_05,,"the dragon has
the power to
cast [b]curses[/b]
on his enemies.","que le dragon
est capable
d'[b]ensorceler[/b]
ses ennemis.","el dragón tiene
el poder de
lanzar [b]maldiciones[/b]
a sus enemigos.","die Macht hat,
seine Feinde
mit [b]Flüchen[/b]
zu belegen.
","il drago
ha il potere di
lanciare [b]maledizioni[/b]
sui suoi nemici.","o dragão tem
o poder de
lançar [b]maldições[/b]
nos inimigos.","ドラゴンには
おそろしい[b]のろい[/b]が
あるということを…"
,,retro_intro_text_en_01,,"

                 BEFORE
        YOU IS THE [b]MONSTER WORLD[/b].",,,,,,
,,retro_intro_text_en_02,,"      OVERCOMING VARIOUS HARDSHIPS,
        YOU HAVE AT LAST ENTERED
       INTO THE [b]MONSTER'S CASTLE[/b].

             YOUR TARGET IS
        THE DREADED [b]DRAGON'S[/b] ROOM.",,,,,,
,,retro_intro_text_en_03,,"
                   [b]BUT[/b]
          UNBEKNOWNST TO YOU IS
      THE FACT THAT THE [b]DRAGON[/b] HAS
       THE POWER TO INVOKE CURSES
             ON HIS ENEMIES.",,,,,,
,,retro_intro_text_jp_01,,ここは　モンスターワールド。,,,,,,
,,retro_intro_text_jp_02,,"　　　　　いま　きみは
かずかずの　こんなんにも　まけず
　ついに　さいごのもくてきちに
　　　　　たどりついた。",,,,,,
,,retro_intro_text_jp_03,,"　　　　　　　めざすは
あのおそろしいドラゴンのいるへやだ。",,,,,,
,,retro_intro_text_jp_04,,"　　　　　しかし
きみは　しらなかったのだ。",,,,,,
,,retro_intro_text_jp_05,,"　　　ドラゴンには
おそろしいのろいがあると
　　　いうことを・・・・",,,,,,
,,opening_text_00,,และตอนนี้...,À présent...,Y ahora...,Und nun ...,E ora...,E agora...,そして　いま
,,opening_text_01,,จัดการกับภารกิจผจญภัยของคุณ...,Poursuis ton aventure épique...,Continúa con tu aventura...,fahre fort mit deinen Abenteuern ...,Prosegui il cammino della tua avventura...,Prossiga em sua ousada missão...,あらたなる　ぼうけんが　はじまろうとしている。
,,retro_opening_text_en_01,,และตอนนี้,,,,,,
,,retro_opening_text_en_02,,"จัดการกับภารกิจ
ผจญภัยของคุณ...",,,,,,
,,retro_opening_text_en_03,,WONDER BOY Ⅲ,,,,,,
,,retro_opening_text_en_04,,THE DRAGON'S TRAP,,,,,,
,,retro_opening_text_jp_01,,そして　いま,,,,,,
,,retro_opening_text_jp_02,,"あらたなる　ぼうけんが
はじまろうとしている。",,,,,,
,,retro_opening_text_jp_03,,"「サラマンダークロス」を
てにいれるために・・・・",,,,,,
,,retro_opening_text_jp_04,,"モンスターワールドⅡ
ドラゴンのわな",,,,,,
,,location_intro_000,,ดันเจี้ยนสุดท้าย,L'ultime donjon,La última mazmorra,Das Letzte Verlies,L'Ultimo Dungeon,A Última Masmorra,ラストダンジョン
,,location_intro_010,,หมู่บ้าน,Le village,La aldea,Das Dorf,Il Villaggio,O Vilarejo,村
,,location_intro_022,,ชายหาด,La plage,La playa,Der Strand,La Spiaggia,A Praia,ビーチ
,,location_intro_034,,ทะเลทราย,Le désert,El desierto,Die Wüste,Il Deserto,O Deserto,砂漠
,,location_intro_053,,หุบเขา,Le canyon,El cañón,Die Schlucht,Il Canyon,O Desfiladeiro,火山地帯
,,location_intro_067,,ป่า,La jungle,La jungla,Der Dschungel,La Giungla,A Selva,ジャングル
,,location_intro_080,,ใต้ดิน,Le souterrain,El subterráneo,Der Untergrund,I Sotterranei,O Subterrâneo,地底
,,location_intro_093,,ปราสาทเก่า,Le vieux château,El antiguo castillo,Das Alte Schloss,Il Vecchio Castello,O Antigo Castelo,古城
,,location_intro_101,,ห้องโถงพีระมิด,La pyramide,La sala de la pirámide,Die Pyramidenhalle,La Sala della Piramide,O Salão da Pirâmide,ピラミッドホール
,,location_intro_108,,เดอะทาวเวอร์,La tour,La torre,Der Turm,La Torre,A Torre,タワー
,,location_intro_119,,เรืออับปาง,L'épave,El naufragio,Das Schiffswrack,Il Relitto,O Naufrágio,難破船
,,location_intro_128,,วัดไดเมียว,Le temple du daimyo,El templo del Daimio,Der Daimyo-Tempel,Il Tempio Daimyo,O Templo de Daimyo,ダイミョー寺
,,location_intro_091,,พระราชวังลอยฟ้า,Le palais céleste,El palacio del cielo,Der Himmelspalast,Il Palazzo Celeste,O Palácio Celeste,空の宮殿
,,location_intro_xx,,ไม่รู้จัก,L'inconnu,Lo desconocido,Das Unbekannte,L'Ignoto,O Desconhecido,未知
,,location_intro_xx2,,พื้นที่ที่ไม่รู้จัก,Le lieu inconnu,El área desconocida,Das Unbekannte Gebiet,La Zona Ignota,A Área Desconhecida,未知のエリア
,,gameover_continue_prompt,,ดำเนินการต่อ,Continuer,Continuar,Fortfahren,Continua,Continuar,コンティニュー
,,gameover_hint_boss,,คำแนะนำ: มังกรจะต้องถูกตีที่หัว.,Astuce : Tout dragon a un point faible : sa tête !,Pista: hay que golpear a los dragones en la cabeza.,Tipp: Drachen müssen am Kopf getroffen werden.,Suggerimento: i draghi vanno colpiti sulla testa.,Dica: Atinja os dragões na cabeça.,ヒント：ドラゴンは頭を狙おう。
,,gameover_hint_boss_6,,คำแนะนำ: มังกรจะต้องถูกตีที่หัว หรืออาจจะเป็นหัวอื่น ๆ.,Astuce : Tout dragon a un point faible : sa tête (ou son autre tête) !,Pista: hay que golpear a los dragones en la cabeza. O quizás en la otra cabeza.,Tipp: Drachen müssen am Kopf getroffen werden. An einem davon jedenfalls.,Suggerimento: i draghi vanno colpiti sulla testa. O forse sull'altra testa.,Dica: Atinja os dragões na cabeça. Ou talvez na outra cabeça.,ヒント：ドラゴンは頭を狙おう。あるいは、別の頭を。
,,gameover_hint_early_key_restart,,"คำแนะนำ: คุณจะไม่สูญเสียอุปกรณ์ อาวุธ และกุญแจของคุณเมื่อคุณเริ่มเกมใหม่.","Astuce : Tu conserves ton équipement, tes épées et tes clés lorsque tu relances le jeu.","Pista: no perderás tu equipamiento, armas ni llaves cuando reinicies el juego.","Tipp: Bei Neustart verlierst du keine Ausrüstung, Waffen oder Schlüssel.","Suggerimento: quando ricominci la partita, armi, chiavi ed equipaggiamento non vanno persi.","Dica: Você não perde seus equipamentos, armas e chaves quando reinicia o jogo.",ヒント：ゲームをやり直した場合、装備、武器、カギは無くならない。
,,gameover_hint_early_equipment,,คำแนะนำ: นักผจญภัย! อย่าลืม [b] ซื้ออุปกรณ์ที่เหมาะสม [/b] ที่ร้าน.,Astuce : Fais un saut à l'échoppe pour y [b]acheter un équipement digne de ce nom[/b].,Pista: no te olvides de [b]comprar equipamiento adecuado[/b] en la tienda.,Tipp: Abenteurer! Decke dich im Laden mit [b]angemessener Ausrüstung[/b] ein.,Suggerimento: ricorda di [b]acquistare l'equipaggiamento adatto[/b] nel negozio.,Dica: Aventureiro! Não deixe de comprar [b]equipamentos adequados[/b] na loja.,ヒント：冒険者よ！　ショップで[b]適切な装備を買う[/b]のをお忘れなく。
,,gameover_hint_pig,,Hint: คำแนะนำ: สับสน? [b] ไปเยี่ยมเพื่อนหมูของคุณ [/b] ที่โบสถ์เพื่อขอคำแนะนำ.,Astuce : Perdu ? Rends-toi à l'église et [b]demande conseil à ton ami le cochon[/b].,Pista: ¿Te has perdido? [b]Visita a tu amigo porcino[/b] en la iglesia para que te oriente.,"Tipp: Verwirrt? [b]Besuche deinen Schweinefreund[/b] in der Kirche, um dir Rat zu holen.","Suggerimento: se ti serve aiuto, [b]fai visita al tuo amico suino[/b] nella chiesa.",Dica: Está confuso? [b]Visite seu amigo porco[/b] na igreja para obter ajuda.,ヒント：迷った時は、教会の[b]ブタ[/b]にアドバイスを聞きに行こう。
,,game_help_open_door,,เปิด,OUVRIR,ABRIR,ÖFFNEN,APRI,ABRIR,開く
,,game_help_rotate,,หมุน,TOURNER,GIRAR,DREHEN,RUOTA,GIRAR,回転
,,tutorial_jump_prompt,,กระโดด,Sauter,Saltar,Springen,Salta,Saltar,ジャンプ
,,tutorial_attack_prompt,,โจมตี,Attaquer,Atacar,Angreifen,Attacca,Ataque,アタック
,,game_hint_boss_meka,,คำแนะนำ: มังกรจะต้องถูกตีที่หัว.,Astuce : Tout dragon a un point faible : sa tête !,Pista: Hay que golpear a los dragones en la cabeza.,Tipp: Drachen müssen am Kopf getroffen werden.,Suggerimento: i draghi vanno colpiti sulla testa.,Dica: Atinja os dragões na cabeça.,ヒント：ドラゴンは頭を狙おう。
,,game_hint_mouse_grip,,คำแนะนำ: กด [b] ทิศทาง [/ b] ของผนังตาหมากรุกเพื่อ [b] ไต่ [/ b] เข้ากับมัน.,Astuce : Appuie dans la [b]direction[/b] d'un mur à carreaux pour t'y [b]accrocher[/b].,Pista: Pulsa en la [b]dirección[/b] de una pared a cuadros para [b]agarrarte[/b] a ella.,"Tipp: Drücke in [b]Richtung [/b] einer Karomauer, um dich dort [b]festzuhalten[/b].",Suggerimento: premi in [b]direzione[/b] di un muro a scacchi per [b]aggrapparti[/b].,Dica: Pressione na [b]direção[/b] de uma parede quadriculada para [b]se pendurar[/b] nela.,ヒント：マス模様の壁に[b]つかまる[/b]には、その壁の[b]方向[/b]を押そう。
,,shop_move_prompt,,เลือก,Choisir,Seleccionar,Auswählen,Seleziona,Selec.,選ぶ
,,shop_buy_prompt,,ซื้อ,Acheter,Comprar,Kaufen,Acquista,Comprar,買う
,,shop_unknown_desc,,???,???,???,???,???,???,？？？
,,shop_sold_out_desc,,ขายหมดแล้ว,Épuisé,Agotado,Ausverkauft,Esaurito,Vendido,売り切れ
,,shop_exit_desc,,ออก,Sortir,Salir,Verlassen,Esci,Sair,出る
,,shop_exit_prompt,,ออก,Sortir,Salir,Verlassen,Esci,Sair,出る
,,shop_inventory_prompt,,ช่องเก็บของ,Inventaire,Inventario,Inventar,Inventario,Inventário,もちもの
,,shop_password_prompt,,รหัส Retro,Mot de passe rétro,Contraseña retro,Retro-Passwort,Password retro,Senha retrô,レトロ　パスワード
,,hospital_cure_desc,,รักษา,Soigner,Curar,Heilen,Cura,Cura,治療
,,hospital_buy_prompt,,ซื้อ,Acheter,Comprar,Kaufen,Acquista,Comprar,買う
,,hospital_cost_free,,ฟรี,Gratuit,Gratis,Gratis,Gratis,Grátis,無料
,,pig_shop_thanks_fallback_00,,ขอบคุณสำหรับการซื้อ!,"Merci bien, l'ami !",¡Gracias por tu compra!,Danke für deinen Einkauf!,Grazie per l'acquisto!,Obrigado pela sua compra!,毎度あり！
,,pig_shop_idle_00,,ฉันไม่มีเวลาทั้งวัน.,"Hé, j'ai pas toute la journée.",No tengo todo el día.,Ich hab nicht den ganzen Tag Zeit.,Non ho tutto il giorno.,Não tenho o dia todo.,俺もヒマじゃないんだがな。
,,pig_shop_idle_01,,คุณกำลังจะซื้ออะไร?,T'achètes quelque chose ou pas ?,¿Vas a comprar algo?,Willst du auch etwas kaufen?,Hai intenzione di comprare qualcosa?,Vai comprar algo ou não?,何か買おうって気はあるのか？
,,pig_shop_idle_soldout_00,,"คุณกำลังจะซื้ออะไร? ไม่เหรอ? ก็ดีฉันไม่มีอะไรจะขายให้อยู่แล้ว.","Tu veux acheter quelque chose ? Non ? Ça tombe bien, j'ai rien à vendre.","¿Vas a comprar algo? ¿No? Me alegro, no tengo nada para vender.","Willst du auch etwas kaufen? Nein? Gut, ich habe ohnehin nichts.","Hai intenzione di comprare qualcosa? No? Bene, tanto non avevo niente da venderti.","Vai comprar algo ou não? Não? Ótimo, não tenho nada para vender.","何か買おうって気はあるのか？
ない？
よかった、実は売るものがないんでね。"
,,pig_shop_not_enough_stones_00,,"หินสน่ห์ไม่พอ, ไม่ขาย.","Pas de charme, pas de matos.","Sin talismán, no hay venta.","Kein Charme, kein Geschäft.","Non ho niente da venderti, non sei abbastanza... incantevole.","Sem pedra, nada de venda.",チャームがないなら、売れないな。
,,pig_shop_secret_00,,ฉันซ่อนตัวอยู่ที่นี่เพื่อให้ร้านของฉันดูทันสมัย บอกเพื่อนของคุณเกี่ยวกับเรื่องนี้!,Je me planque ici pour que ma boutique attire les foules ! Parles-en à tes potes !,Estoy escondido aquí para que mi tienda se ponga de moda. ¡Díselo a tus amigos!,"Ich verstecke mich hier, damit mein Laden zum Geheimtipp wird. Erzähl allen davon!",Mi nascondo qui per rendere il mio negozio ancora più esclusivo. Spargi la voce tra i tuoi amici!,Estou escondido aqui para que a loja cause um burburinho. Conte aos seus amigos sobre ela!,この店が人気になるよう、わざと隠れてるんだ。お友達にも教えてくれよ！
,,pig_password_00,,"ฉันแจกรหัสพวกนั้นมาหลายสิบปีแล้ว.
เก็บไว้ให้ดี!","Je distribue ces codes ancestraux depuis la nuit des temps.
Écris-les soigneusement !","Llevo décadas entregando estos códigos ancestrales.
¡Anótalo cuidadosamente!","Ich gebe diese ollen Passwörter jetzt schon seit Jahrzehnten aus.
Schreib sie dir sorgfältig auf!","Ormai sono secoli che ho a che fare con questi codici ancestrali.
Scrivili con la massima attenzione!","Há décadas que eu distribuo estes códigos ancestrais.
Anote-os com atenção!","こういう古代の暗号を、もう何十年も教え続けてるんだ。
間違えないようにメモしとけよ！"
,,pig_password_01,,"ฉันคิดว่าคุณไม่ควรที่จะเริ่มต้นใหม่ทั้งหมด.
จำรหัสผ่านนี้ จะช่วยให้คุณประหยัดเวลา, it'll save you time!","Trop fainéant pour recommencer depuis le début ?
Bah, mémorise ce code, histoire de gagner du temps !","Supongo que no tienes ganas de empezar desde el principio.
¡Recuerda esta contraseña, te ahorrará tiempo!","Du bist bestimmt zu geizig, um noch mal ganz von vorn anzufangen.
Behalte dieses Passwort, es wird dir Zeit sparen!","Non hai voglia di ricominciare tutto da capo, eh?
Ricorda questa password: ti farà risparmiare tempo!","Você deve estar com preguiça de recomeçar do zero.
Lembre-se desta senha, ela poupará seu tempo!","最初からやり直すのは面倒くさい、そういう顔だな。
このパスワードをよく覚えとけ、時間の節約になるから！"
,,pig_chat_doors_00,,หมู่บ้านแห่งนี้เต็มไปด้วยประตูลับ.,Ce village est truffé de portes secrètes.,Esta aldea está llena de puertas secretas.,Dieses Dorf ist voller Geheimtüren.,Questo villaggio è pieno di porte segrete.,Este vilarejo é cheio de portas secretas.,この村には隠しドアがいっぱいだ。
,,pig_chat_doors_01,,ในวันหยุด ฉันเปิดร้านค้าลับในชั้นใต้ดิน.,"Quand je bosse pas, je m'occupe de ma boutique secrète au sous-sol.",En mis días libres llevo una tienda secreta en el sótano.,An freien Tagen betreibe ich im Keller einen Geheimladen.,Nei miei giorni liberi gestisco un negozietto segreto giù in cantina.,"Nos dias de folga, eu gerencio minha loja secreta no porão.",休みの日には、地下で秘密の店を開いてるんだ。
,,pig_chat_lizard_00,,"ว้าว.
ด้วยใบหน้าแบบคุณตอนนี้ ฉันควรมองหายาแก้พิษให้.","Ouah !
Avec une tronche comme la tienne, j'irais me dégoter un antidote.","Vaya.
Con esa cara yo estaría buscando un antídoto.","Wow.
Mit so einem Gesicht würde ich sofort nach einem Gegenmittel suchen.","Wow.
Se avessi una faccia come la tua, cercherei subito un antidoto!","Uau.
Com uma cara dessas, eu estaria procurando um antídoto.","うわっ。
俺があんたみたいな顔になったら、今すぐ毒消しを探すけどな。"
